id,text,label
6553,Only sahir lodhi na nhi yrh sab jo soboh soboh kanjar pan strt krte n krti hain sbka wrna aise zanabein lottati raheingi n enko paisa melta rhyga,1
6554,Lanat h is insan py marny ka khoooof nai in logo me insaniyat or eman sab baaijh chuky hain aisy Show's ko block krdena chahiye hamesha k liye apni bv beti nachaain aisy la k tu pata chaly,1
6555,but pehle inn bachoo k parents ko pekra jae jin ko tarbiat krne ka pta nhi aur phir sara ilzaam doosroo pr.please pehle apna asp theek krna ho ga,1
6556,Ek mint is se pehly indian movie channels khatam kardiye jain . Is(sahir)ka to itna role hi nhi hai .sahir lodhi ko kon dekha hy 1 cror log approx .llekn indian movies aur dramas ko dekhny walon ki tadad 18 ya 19 cror hy .to unko band kiya jaye sb se pehly. Internet pr b ban lagaya jaye .unho ny zada masla create kia hai .!,1
6557,Galti maa bap ki ha bacho ko nach gana krwana hamara culture kab ha shram subko ani chahye media ka kaam to pese kamana ha morning shows to ha karab,1
6558,Sirf yeh nahi her uss morning show ko band karo jis main her waqt yahi fazuliat chalti han bashamoul shadiou ky wahyat functions,1
6559,Sahir kanjar and his sister are responsible for promoting vulgarism in Pakistan,1
6560,Channel aur show ka name kia he? Complaint krna he pemra me,1
6561,Mujy to aaj tk samaj nahi aaya k wo kon log hen jo k morning show dakhtay hen hm logon ko pta nahi kb shaur ayga.,1
6562,Hairat ki bt yeh k k is k is wahayat show ki rating bari achi chal rhe hy.. 😏,1
6563,Dheknay wale namunay jo hnge esi k tra,1
6564,Srif sahir ka show hi ni ase aur bhut se show han jin m bs suba suba ban sanwer k dance k program hute han gane hute han koi b aik dang ka morning show ni ha sab k sab kanjer khana bna rakha ha,1
6565,In bachion k parents kahan pe thay jb wo in dances ki practice kr Rhee theen & perform kr Rhee theeen ?,1
6566,Bhai Sahar Lohdi ghar se Lee kar gaya tha un bachoo ko kiya. Parents ko kahoo,1
6567,not only sahir sary morning show band kare jain,1
6568,Band kar dain es programme ko or es beygharat Sahir Lodhi k ghr the mujrhy karain zara,1
6569,Kiya zanab k katel ko bachany k liya malba sahel par dalny ki koe mohem start hoe ha,1
6570,this gay should be out of this industry😂,1
6571,The show must be banned its our request...,1
6572,jab sab qaom k behnay is tharah k kisi bi show k mukhalif hn tho kia tv angrazoon ko khush kartha hy k ham thumry jaisy,1
6573,Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,1
6574,"Yehi Bunda Ramzan may Deen Islam ki hosting kar raha hota, Kon ha ya Log???",1
6575,Dar asal in k parents bhi nachney ganey waley he hongay warna shareef log apni izat ka tamasha nah lagatey,1
6576,Dono bahen bhayoun ne jeena haram kr rakha he pakistanuon ka .kahin doob k mar jayen .rooz naya masla,1
6577,Begharti ki tuny intaha kr di hy teri behn bhi aisy hi nachti hy jb hi tou etni shadiyan krti phirti hy,1
6578,Sirf sahir lodhi hi kion nida Yasir ne b apne show main nach gane ka programme raka hai,1
6579,Wesay to Pemra ko srif PTI hi nazer ati hai baqi jo merzi kro.,1
6580,"Sirf Sahar ka hi nahin sub morning show bend hony chia
Sub fazool hoty hain
Sirf make up art hi sekathy hain",1
6581,Sahir lodhi ( khandani ghand ) Ka programme band kia jay aur us khandani ghand me poorer khandan per pabandi lagai jay,1
6582,Sirf sahir lodhi wrong nhi bachion k parents ki permisdion or awaam ki taliaan b sath thi,1
6583,Sahir ki sister.b to aesy morning show krti rahi hy ... jis.pr toheen mazhab.ka case bn gya thaaa ... usy pher Hum Tv walo.ny jaga d ...,1
6584,maa baap ko sat salaam jo apni bachiyan nachny k ley bhejty hn.Allah hidayat de,1
6585,"Sharm nam ko nhn ia kaminy ko nikl kyu nhn diya jata .ya mualm hn kiya .ya tu harmgor inasan hn,",1
6586,Allah hidayat de un maa baap ko jo subha sawairay apni bchion ko dunya k samne naachne k lie bhj dty hain..,1
6587,Na dakho tum log bs aik naam mil gaya uske peechay kutay ban bhonk rhe ho fb ke rehnumaa,1
6588,Is me ihtijaj ki kia baat he. Ye Islami Mulk he Yahan par baghair kisi Ihtijaji k aise programe ki ijazat kis ne di he.,1
6589,Sirf ye channel hi nahi baqi channels p shadiyou k bahany yehi kuch hota hy .pemra hy kaha....,1
6590,Parents ko bhi ehsas hona chaya wo kyun bhejtay hain istarah k program mai,1
6591,R ye sahir batmeez hindon ki tarh morning show main ram ram saty jay ram bolta hy bachon py kia asar hoga iska,1
6592,Or humsree Pakistani model uss Tara Kai khantay dressers paham kar atee hI,1
6593,Ban this Shamsi tawanai se chalnay wala khusra...,1
6594,200% agree har is qisam k programme ko band kiya jai,1
6595,Dukh ki baat too ye hy ky ye kaysy parent's hy,1
6596,Shair lodhi tu krta h ye sb plz Nida k show m bhi ye sb hota h plz is m bhi ye sb band krwa dain,1
6597,Khusre ko band karo fori. Ye bohat chawl ha,1
6598,Shaista . Sahir . Nida sab kanjer khandan,1
6599,Arey Kanjar kabhe dosron k bachon ko nahe nachwatey...,1
6600,Kanjar bhe in sey behter hain,1
6601,Bane Karo es beghairat ko,1
6602,Lanat in khabeesun pr in sab pr Allah azo jal ki lanat,1
6603,Pahle koi bola ni Jab show pora Dekh liya phr mirche lag gai,1
6604,pehle fursit me Ban kia jaye ase sab shows ko,1
6605,"Intehai sharmnak video,",1
6606,Ye to Mje waise hi zehar lgta hy,1
6607,mere khayal me sahir lodhi py nai ase shows py pabandi honi chaye,1
6608,"Ye Sahir Lora Ha..?
Kisy Nachan wali Orat Da Bacha",1
6609,Saray morning shows bann honay chahiye,1
6610,Iski bhen Shaista ko bhi bannnd krwaoo please,1
6611,hr t.v show esa he hy,1
6612,Ye hrami ka bcha hi,1
6613,Pemra kahan mra hoa hy esko nazr nhi aarha hy.,1
6614,Shora,1
6615,Kutti DA bacha,1
6616,es khosry ko htaao yaha se .. fahashi fhela rha hy,1
6617,Sexualized ker K,1
6618,Is jahil ka har show isi ki trha ghtya hota he,1
6619,Net say kaisay daingay yeh complain web batai,1
6620,Is show ko ban ki jaaye .,1
6621,Yes zaroo band karnah chea,1
6622,Saray morning shows band honay chahiyen.,1
6623,Sahir ab tou bach,1
6624,Ban sahir lodhi show,1
6625,"Saray shows band karo

Kanjar khana khol k rakha hua hay",1
6626,Is bahan chod sahar ko koi goli kiyoon nahin Marta,1
6627,is kootay ka show band karwao,1
6628,Lanat is per!!!,1
6629,Ban karo haram khor ko,1
6630,"""Veet Miss Pakistan"" ko b band kerwao",1
6631,Stop sahir bakwas show,1
6632,allah ka wasta bane karo is kuttay k show ko,1
6633,Kutta ha ye gndo,1
6634,Lanat ho is kameeny py,1
6635,ya sala hijra haaaa duffer cheaper,1
6636,Agar banned krna he tu sab ko banned kru dramo ko banned kru filmo ko banned ko not only sahil okk sab behayi he pir,1
6637,Ya show bilkl band ho jana chay,1
6638,1 no ka harami hay ye,1
6639,Yes program bnd hona chahiye,1
6640,Buhat bara begherat hy khadra yani khusra.,1
6641,Ary waly b Yai hi na sirf bachiya balky maain b sath dance kr ri hn,1
6642,Itna wah'hyaat insan nh hona pak mai jitna yh sahir h..,1
6643,Ban sahir now,1
6644,Zalil insan ha ye,1
6645,1000 baaar lanat is show pe,1
6646,baycot kartay hain,1
6647,Mar jana in logon ne India ko copy kar kar k,1
6648,es trhan k or bhi janwar hen khayal rakhhen,1
6649,Karo Karo band kro ye bagairti,1
6650,Bilkul band kro is sho ko,1
6651,Lanat he lanat he aur lanat he,1
6652,Bnd kro kutty ka channel,1
6653,Ye ha kisi kanjri ka bacha,1
6654,Qasoor sahir ka nahi parents ka hai,1
6655,Ya dono bhen bhai hai he koi harram ki nasal,1
6656,Lannat in dono bhen bhai par,1
6657,sahir no more no more no u r a,1
6658,Ye Randi ka beta hoga is lye is ko pta ni maaa behan Kya hota h,1
6659,Tamam morning shows bnd hony chahiye..,1
6660,Qk hum searg mam Kai musalman rahay gahay hai,1
6661,Amir liaqat ko ban kya jA sakta hAi. Sahir ko nahi,1
6662,dog sahir lodhi,1
6663,Sare morning show band hone cahey,1
6664,Kahali bain nei koray b marao is ko,1
6665,Sahir lodhi ka sho band kato,1
6666,Lanat hai is par,1
6667,Lanat br sahir,1
6668,Bilkul band lagadoo,1
6669,bilkul band hona chyee,1
6670,G bnd kia jy,1
6671,Quran me hum insanon k Liy ahkamat hn or hmari ghaflat ki intehaa k kbi tarjuma nhi parhty k akhir Allah NY hum se kya farmaya .,1
6672,Astaghferrullah Quran se douri Ka ye Alam h k log is ayat Ka tarjuma puch rhy hn,1
6673,Allah ka shuker hai asaw kch nhe....aap achhay hen tou aap #kisi_say_nafrat_kesy_ker_sakty_hen...!,1
6674,phir to poora pakistan zaalim hua.,1
6675,Shia ha not muslim,1
6676,Hamid Ch iss mein shirk kahan se aa gia,1
6677,Khud ko sayd kehty hai ye log wot k pujari...,1
6678,Vote lana k liya kiya kiya drama kartay hai log,1
6679,Bhai yeh bilkul thek nahi.hai... mana k woh convert nahi ho rahe ... par esa karna bhi thek nahi,1
6680,Ajeeb mntq paesh ki hy 😀😀😂,1
6681,Ajeeb ho kaha ko bat kaha laga di nazam hindustan Py likhi gai pakistan ur india ikahatha tha to hindustan tha ur ye jo kar raha hain shirq hain munafqat hain jis ki Mafi nai vot lyny k Liy hundu hogya hain,1
6682,Jahel jahel hee raheen chahee ketner taraqee karlen Bhai yeh sab2018 kee tiare hay aur aen logon ka Deen sy kia wasta in ka Deen Pawer aur Pisa hy,1
6683,Hindustan ki taareef kerne se shirk ka darwaza khul jata he kiya yaani RAMAN k naam per mulk batwa ker bhi RAHMAN k nahi ho,1
6684,Jao kussrrrriiiii bkwas na kro ..wo ibadat nahi kar rha ..being a leader apne awam k sat mil k unke tehwar mein sharik ho k apne aitamad me le rha Hain ..that doesn't means wo ibadat kr rha hy ...,1
6685,Aitemad may lyny k chakr m gaen ka susu na pe lyna,1
6686,"Shame on u ..... all sooooooo called muslims .....dooob mro tum log or tum logo ko hm pr mussllat krny waly bsoch len ...kis ko vote dety hn n q? Vote amaant hy diyantdaar muttqy logon ko laao ..... hdees e nbvy hy ,almr o maa mn ahbbaa, aadmy usy k saath ho ga jis k saath muhbbat krey gaa ......allah pak hmara khatma Allah sy muhabbt krny walon k saath krey aameen... socho mrnaaa yaa rakho ...,. enna btshaa rbbika lashadeed ,, bey shak tery rbb ky pkr boht sakht hy ,,,",1
6687,"Sis shias are not kafir. Kese ko kafir khny ky leya zarori hy ky ulmas ko dekha jy wo keya khty hain jesy qadiyanio ky baray mae hy ky wo kfr hain. Wo bht ghalat harktain krty hain per saray nahi krty. Jesy hm apny deen ko pora nahi smjh sky wesy he on mae bhe log hain. Es leya kufr k fatwa bht bara hy, hadith hy jo kese ko kafir khy wo apny per palta hy. So be careful sis",1
6688,"Qadyani aur shia mein y achy aur bury nahee hoty, wo kehty hein k (khanzeer k bachon mein insan ka bacha nahee hota, saary k saary khanzeer hoty hein), Qadyano aur shia ko kafir na kehny waly b kafir hoty hein, mein ne tu ulema se poocha hy par aap ulema se pooch len.......",1
6689,khinzeer ki ulaad haram khane walo se kuch bhee ummed ki jaa sakti hay in deen emman siraf paisa hay .aisy log agar apna deen emaan baich bhee daite hen tu kion heran hen sab..ay musalman jis deen emaan paisa ho uss ka koi mazhab nahi hota.Allah reham kare,1
6690,yeh pakistani qoum deserve karti hai esy logun ko kuch log is act ko b defend kar rahy hain lanat hai,1
6691,pakistan dunya ka wahid mulk hai jis main log zardari aur bilawal jese logun ko leader manty hain,1
6692,Is video ma na sirf bilawal pooja kr rha h sindh k chief minister sahab b to.sath hn Allah inko hidayat de,1
6693,Sharm ani cahiye in choro ke Tole ko inko itna bi pata neyie ke ALLAH 1 he iska koi shareek neyie,1
6694,Phly muslamano ka khayal to rakh lo Bhai yha em comment krne see koi khayal nhi rakhat,1
6695,Paisy aur siaset k liye insan kuta bi ban jata he ye to us sy bi barh gye hain,1
6696,pta nai nwaz zrdari bhutto sbko india kyn itne pasand hein rehte pakistan m khate pakistan ka baki sb india ka,1
6697,Bilawal UK me pala barh hain us me islam naam ke koi chez nahe laykin ye larhke ju bol rahe kia ye khud islam ke hr bath pr amal krte hain? Pakistani ho na eseliye dusro pr tanqeed krty ho. Pehle ap ko tek karo,1
6698,lakh d laanat j. Khotay k bacho kisi religion ki izat karnay main or us religion main shamal honay faraq hota hai.,1
6699,Lo g paa g Nawaz shreef tu bad bilawal v usi line pe ha....,1
6700,lanat hy in sub per,1
6701,tu kiya puja karay in kameeno ke,1
6702,Khusra,1
6703,Astakhfirul Allah,1
6704,App ka Facebook pe bolna bhi mazhab ijazat nahi deta,1
6705,Bhai ye kon sa fatwa dy diya ap ne? Kese kese log hain dunya mein 🤦‍♂️,1
6706,q nhee deta zra dleel tou dein deen sirf ejazat hi nhee deta blke bolne walo nko ajr o swab bhi deta hai lgta hai aap ko blawel ki chamcha geeri ka bht shoq hai,1
6707,Or tum ho hi gandi nasal k,1
6708,Sirf nafrat peda Karna or tankeed Karna hi good Muslim honay Ka sabot hy kya????,1
6709,Agar Justin Trudeau masjid ajae to Axha or koi Mandir Chla jae to bura,1
6710,Masjid aya tha namaz tou nae perhi thi naa.....,1
6711,Belowo to kud hejra hy,1
6712,Vote k leaye ye loog kisy b had tak girr saktay hai,1
6713,Hindu k tara ye q artae utar rahy hain koi aur kaam nhi karna ko,1
6714,Lakh di lanat,1
6715,Kaafir,1
6716,Inna lillahi wa Inna elaihi rajiuun 😖,1
6717,Lanati lanat lanat besahmar,1
6718,Laanat murtad kaminy,1
6719,Afsos k sewa kuch nahi keh sakty,1
6720,mulla mer gy kia do n fatwa,1
6721,jo jo en khabees loogon ko vote dey ga os p Allah ki lanaat,1
6722,Yeh tou saray eman farosh hain,1
6723,Kia horaha hai es mulq ka afsos,1
6724,Lanat,1
6725,Shabash .bs is ki kasar rah gai thy.,1
6726,Kafir kutte,1
6727,Fitay muh,1
6728,ia cokolary,1
6729,Ya hai he hindo ki nasaly,1
6730,Ye sb hrami baap k .Harami .bachey Hain,1
6731,Inn ko Kia pata Islam Kia hai?,1
6732,Jessey aap tu islam k bohot barey aalam hain log aap se fatwa leney aatey hain,1
6733,Ahmad Raza kam se kam thora sa toh ilam hai bhai.... tumhey itni mirchi q laag rahee hai...,1
6734,Lanat haramdyo,1
6735,in logon ka koi deen iman nahi,1
6736,Lanat ho in pr,1
6737,toba allah in ko hadyt da,1
6738,Astagfar,1
6739,Lanat eman farosh,1
6740,MURAD ALI SHAH SAHAB SY YA AMEED NAHEEN THEE SYED GHARANE SAY HYN KURCY BACHANY MEEN APNE AKHBAT KHATAB KARLEE ALLAH MAF FARMAE,1
6741,"bhai nhi baji kaho
:D :D",1
6742,Lanat ha bilawal,1
6743,Lanat tujh per,1
6744,"Bohat bari bat likhi,,,, lykin kabhi aap ny yeah soch k jin ko sadha kapro main malbos log uthaty hain, WO asal main hoty kon hain? Yeh wo hoty hain jo hamary bich rahty hain ,,, political mohry hoty hain,,, kam dhanda krty koi nhi,,, logo ko kidnap,,, bhata, qatal aur na janay is sy bhi bari bari karrawaio main mulawiz hoty hy, jub in jyso k khilaf koi awaz uthata hy, jan sy jata hy, pichay rah gay lawahiqeen,,, to un bycharo ko in gali k taporio ki taraf sy dhamkian milni shro ho jati hain,,, result? Yeh masoom bichary gali k tuchay saboot na hony ki waja sy qanoon k sikhanjy sy azad ho jaty hain,,, aur pahly sy ziada pur khatar ho kr apni karrawai phir sy shro kr dyty hain.",1
6745,Aik shakal sy hero lagta ha dosra bhangi,1
6746,Dare kha khattak sayab,1
6747,Paani Chori Ki Saza 10 Saal Or 10 Lac Jurmana Hoga ,1
6748,Iran Muahiday Se International Market Me Oil ki Price Me Tezi ,1
6749,Pension Lenay Walay Buzurg Shehri Eid Ki Khoshion Se Mehroom ,1
6750,Bank Intazamia Ne Pensioners ko Aaj Pension Deny se Inkar Kr Dia ,1
6751,Magar Insan Kee Zaat Sirf Usay Ouchalna Hee Janta Hain ,1
6752,Speen Tall Me Na Maloom Afrad Ka Ghar Per Dasti Bombon Se Hamla ,1
6753,2 Afraad Shadid Zkhmi Police,1
6754,Muqadma Ps Dharaksha Me Daraj Karaye Ge ,1
6755,NAB KPK Ka Mardan Me Abdul Wali Khan University Pr Chapa NAB Ne University Ka Tamam Record Qabzey Me Le Liya ,1
6756,3 Cheze Insan ko Zalil kar deti He ,1
6757,1 Chori 2 Choghli 3 Jhoot ,1
6758,Meri Tamam Ummat Ko Maaf Kiya Jayega Siwaye Elaniya Gunah Krnay Walon K Jo Gunah Kr K Logon Ko Batatay Hen ,1
6759,Muhajir Qoum Kisi Ki Dhamki Main Nahi Aaye Gi ,1
6760,Qabristan Bech Daly ,1
6761,Schools Pr Qabza Kya ,1
6762,Bhata Lya ,1
6763,MQM Dehshatgard Hy ,1
6764,DG Rangers Bilal Akber Ne Hangami Ijlas Talab Kr Lia Mojuda Surat e Haal Ka Jaiza Lia Jayega Ijlas Mn Ahem Faisle Mutawaqa ,1
6765,Es K Baghair Musalman Ka Iman Mukamil Nahi Ho Sakta ,1
6766,Dr Malik Ko Naraz Balochon Ko Mananay Ka Khayal Aana Girti Saakh Bachanay Ke Siwa Kuch Nahi ,1
6767,6 Ghante Ho Gaye Bijli Bahal Na Hui Rozedar Buzrig Or Mareezu Ki Halat Gair Genrators Busness ,1
6768,Pakistan K 2 Elaqe Sahewal Aur Camelpor Tambaco Paida Karne K Liye Mash hor He ,1
6769,Subey Bhar Aur Qabaili Elaqaa Jaat Se 170 Se Zaid Afghan Pesh Imaamon Ko Mulk Badar Kiya Gandapur ,1
6770,M Anwar Ki Alalat K Bais Zimedaria Wapis Leligia M Anwar MQM London R C K Aham Rukun The ,1
6771,K Electric Ka Boria Bistar Gol Kar Denge Rabta Committee Tarikh Day K Kab Dharna Den ,1
6772,Shehar K Mukhtalif Elaqay Main Aik Baar Phr Teesra Bara Bijli Ka Break Down 70 Shehar Tarekhi Me Doob Gaya ,1
6773,Muattal Kiye Gaye 37 TMOS Ko Hataya Gaya Na FIR Darj Hoi ,1
6774,Turbat Se 3 Tashaddud Zada Lashen Baramad ,1
6775,DI Khan Bunno Hazara Division Main Shadeed Barishay Mutawaqe PakMet ,1
6776,Rangers Ke Ikhtiaraat Sirf Karachi Tak Mehdood Rangers Ko Androon e Sindh Mein Karwai Ka Ikhtiaar He Nahi Hoga ,1
6777,Mulzim Tahir Minhas ,1
6778,Azad Kashmir K Sabiq Saddar amp Tehreek Azadi Kashmir K Baani Sardar Abdul Qayyum Inteqal Kar Gaye ,1
6779,Tunis Mein Baray Dehshatgard Hamlay Ka Khadsha Bartanvi Hokumat Nay Tunis Ka Liye Travel Warrning Jarri Kar Di ,1
6780,Ramzan Sharif Mein 10 Dino Ka Aitkaf Karlia To Aisa Hein Jaisey 2 Hajj Or 2 Umray Kiyen ,1
6781,CTD Ka Chahpa K Electric K PMT Room Se Aslah Goliyan Bramad Chahpa Mazhabi Jamat K Target Killer Ki Nishandahi Pr Risala Mn Mara Gaya ,1
6782,Mulk Bhar Me Sehr o Aftar K Awqat Me 85 Se 90 Fisad Elaqon Me Bijli Faraham Ki Ja Rahi Ha Wazir e Mumlikat Abid Sher Ali Ka Dawa ,1
6783,Mulzim Hospital Me Zair e Elaj Tha Rp Jokhio ,1
6784,Quaid e Azam Muhammad Ali Jinah Ki Hamsheera Madir e Millat Fatima Jinah Ka Aj 48va Yom Wafat Manaya Ja Raha Hai ,1
6785,Zilla Aur Tehsil Councelon Ki 242 Nashiston Par Dubara Polling Hogi ,1
6786,Samt Shehar Takreban Pora Tareki Me Doob Gia ,1
6787,Money Laundering Case Quaid_MQM Or 3 Sathio Ki Zamanat Mn October Tak Tausee Kr Di Gai Kal Police Station Mn Bhi Paish Hona Tha ,1
6788,Khi M A Jinnah Road Numaish Chourangi Tibet Centre Jama Cloth K Atraf Ki Galiyan Barrier Laga Kr Bund Krdi Gyen  ,1
6789,Sindh Govt Ne Rangers Ke Ikhtiarat Mein 30 Din Ki Tausee Ka Notification Jaari Kiya Jis Ki Tauseeq Sindh Assembly Se Karai Jayegi ,1
6790,Joaint Road Waqia Me Mulziman Ki Madad Karne Par 4 Police Ahlkar Girftar Muqadma Darj Mulazmat Se Brtarf Karne Ki Sifarish Kardi Gai ,1
6791,Money Laundering Case Mein Altaf Hussain Ki Zamanat Me Koi Tousee Nahi Ki Gai Hai Media Pr Ane Wali Khabre Ghalat Hain ,1
6792,4 Ghante Ka Kaha Tha 6 Ghante Guzar Gaye Bijli Bahal Nai Hui Awam Azab Me Mubtila Sehri ,1
6793,Airport Ka Nizam Darhm Barhm ,1
6794,Bin Qasim HABCO or Jamshoro Power House me Fanni Kharabi Feeders trip ,1
6795,Karachi Shehar Tareeki main doob gaya ,1
6796,Kissay khabar wo muhabbat thi ya raqabat thi ,1
6797,Mobile mai signal or Rishton mai bharosa na ho to log Games khelna shuru hojaty hain ,1
6798,What about Shalwar geeli Khursheed Shah ,1
6799,Hum toot kay roty hain Teri yaad mai aksr ,1
6800,1 nakam tareen inqalab tha 64 votes ,1
6801,News Kal or dono parties PM k resignation k beghair wapis chaly jayengin Sources  ,1
6802,World ki karwai 2 soldier halak ,1
6803,Army This is NOT a war this is genocide ,1
6804,Kisi Qazi Se Poch Lo Ye b Saza e Mout hy ,1
6805,Is Ghar K Dareechon Se Hawaa Tak Nahin Aati ,1
6806,Qadri sahb jana chahen to koi ni rok skta ka jwb ,1
6807,Usay bata do keh amaan thori hai Reopen News ,1
6808,Wohi huwa naa Nahi aaye ab ki bar bhi tum ,1
6809,Tumhen kaha bhi tha iss bar Eid karni hai ,1
6810,Uss dour k sultan se koi bhul hoi hai ,1
6811,Samnay betha tha mere or wo mera na tha,1
6812,Pila kr zehr Vo hans k boly ,1
6813,Pyar krty ho to ab ji k dekhao ,1
6814,Farq sirf itna hai K barish mein makan gir jate hain or mohbat mein insan ,1
6815,Na Me Badshah na Wazeer hoon ,1
6816,Insn b Ni Socho musalamano lagao tukay Dastar khan ,1
6817,Yad Me Teri Dhokha khYa ,1
6818,Nahi yaqeen k qabil mera ,1
6819,mera mehb0ob mera qatil ,1
6820,Likhny Lagon Gar Jo Sitam E Yaar Ko ,1
6821,Mairy Qalam K Bhi Aansoo Nikal Parry ,1
6822,usko bhulane mn 17 maheene lgtay hn Or jo shakhs apko bohot pasand ho usay bhulane mn ,1
6823,Ae ishaq apny zulam dekh meri umar dekh ,1
6824,Ya hum pas thy us k woh zindagi k kuch din Yaa zindagi thi kuch din ,1
6825,Ak bjhy charag ne mera hath jla dia ,1
6826,Isi baat ka faida uthaty ho na ,1
6827,Jahan pehly dil tha wahan ab dard rehta hai ,1
6828,News MNA Ejaz Jakhrani k gaurd ka student per tashadud ,1
6829,Warna aisa kro apni oqaat me rehna seekho ,1
6830,Moral Aj Ghalib Sahab ka B P high hai D ,1
6831,K agr tum thora sa b khubsorat hote p ,1
6832,plz mind zaroor krna ,1
6833,News Badami Bagh sanihy per MQM ka NA se walkout ,1
6834,Pakistan ne india k baghair kisi bhi team k khilaf 300 runs chase nhi kie hain ,1
6835,Aankhon mein Na hai koi khwab Bs ik La MahdooD Udaasi hai Be intaha Chahat k Sath ,1
6836,Uth ta hai Dard e dil tahajjud guzaar ho jaisy ,1
6837,America Main Barf Ka Tofaan ,1
6838,Baat choti hai mager bohat gehri hai Lekin Uski khawahish thi keh mujko marty dekhy ,1
6839,Kitne Nazaron Ka Dil Toor K Tum Jate Ho lt ,1
6840,Jahan pehly dil tha wahan ab dard rehta hai ,1
6841,Hum Khud Ko Bhool Bethay Tujhe Yaad Krte Krte ,1
6842,Pr Labon P Hasi Laani Prti Hy ,1
6843,Js Sy Krte Hen Usi Say Chupani Prti hy ,1
6844,Surkh Aankhein Bikhri Zulfein Udaas Chehra ,1
6845,Maotbar rkhta tha nazro se b gira dta tha ,1
6846,Aaj Nasir Kazmi ki 41th barsi manai jrhi hy ,1
6847,Pipeline Bechany Me22 Mah Lag ,1
6848,L0g 0r To0t Jate Hain Har Lafz Ko Apni Dastaan Samjh Kar ,1
6849,Meri Mohabbat ki Qaid main Zamanat nahi h0ti ,1
6850,Par 6 9 Shiddat Ka Zalzala ,1
6851,Is y Behtr Teri aza Bhi Nhe ,1
6852,Ki Qasmein Khaye Us Par ,1
6853,Aitmaad Na Karo ,1
6854,Kisi Roz Jo Meri Gali Se Ishq Ka Janaza Nikle ,1
6855,Lykin Jhootay Insan Ka Sach Sirf Aag Laganey K Liye Hota Hai ,1
6856,Jo is ko jaan leta hai Ye uski Jaan leta hay ,1
6857,Dil nay to had hi kar di ,1
6858,Teesra Toot Ke Karli gud nite ,1
6859,Dushman Bi Thy Aur Pusht Par Dost bi ,1
6860,Teer Pehla Kis Ny Mara Ye Kahani Phir Sahi  ,1
6861,Bewafa Tum Nahi to hum hon Gy ,1
6862,Takia kahin zulf kahin or wo khud kahin ,1
6863,Apnon ki saazishoo n se pareshan zindagi ,1
6864,Wo ek shakhs jo mar gya tanhaiyo k khuf se ,1
6865,phir Mohabat se inkaar karna ,1
6866,Mari Kay Qareeb Dhamaka Aik Shaks Janbahaq 10 Afrad Zakhmi ,1
6867,Dekhun to Aik Shkhs b mera nhi bana ,1
6868,Itna Tere Baghair Pareshaan Raha H0n Main ,1
6869,Mai uski sard mehri per mhbt maar aya hun ,1
6870,aaJ BHi BazAAr Me bikTi hain NazUk TitLiyAAn ,1
6871,qabzay mein rakta hai ,1
6872,Tum siyah rang jo pehnO gy to yaad aaOn ga ,1
6873,Main hath jorta hon to wo paon parr jata hai ,1
6874,Phir Tera Ghuroor Tootay Ga ,1
6875,Ghairo Ka Kiya Apno Ka B Sahara Na Hoga ,1
6876,apne dukh se pyar karna duniya ka dastor he ,1
6877,jisko jitna chaho ge use utna hi d0or pao ge ,1
6878,Bhool Jao Mujhe Me Ny Tm Sy Piyar Sekha tha Kisi Or k Lia ,1
6879,Mujhe nakaam hone se zara pehle utha ,1
6880,is bar dehshat gardi ka nahi awara gardi ka khatra hy ,1
6881,Me Tanha Aur Tanha Aur Tahna Hota Ja Raha Hoon ,1
6882,Dekho To Sahi Mery Dard Ka Elaa ,1
6883,Na he koi Khawab ,1
6884,Bs Ik La Mahdood Udaasi hai Be intaha Chahat k Sath ,1
6885,Logon k mizaj badaltey hain mausom ki trha ,1
6886,Nahi Poncha Sakta Siwaye Tauba kay ,1
6887,Me inkar K Siwa Kuch B Nhi ,1
6888,Kia Mila Tujhy Is Dunia Sy ,1
6889,Apno Ny He Dafna Dia Tujhy ,1
6890,Ham Dil Sy Gay Dil Ham Sy Gya Yeh Bat Kahan Tak Ja Pohanchi ,1
6891,Bilkul Meri Trahha M m he Usy Bhi Log Moj Masti K Bad Tanha Chor Jaty Hain,1
6892,Keh hasil kuch nhi hota ksi ko azmaany se ,1
6893,Kon dekhta hai aadhi raat tak kisi k dil ka tarapna ,1
6894,Tum Kon Ho Or Tumara Bura Waqt Tum Ko Batata Hai K Duniya Kiya Hai ,1
6895,Ager Tum Meherban Hotey To Humara Hall kya hota ,1
6896,Ap burey hun aur log ap ko acha samjain ,1
6897,IsKi Mojdgi Mehsus Ni Hoti ,1
6898,Pr Is Ki Ghair Mojudgi Tmam Chezon Ko Be Zaika Bna Deti Hy,1
6899,or Bad qismati ye hai k ALLAH ki 1 nhi manty ,1
6900,larkiyan is lea chhupati hain take hum chotti lagen ,1
6901,or larke is lea k kahen kuch khelana pelana na par jae ,1
6902,Pehlay Pagal Kiya Aur Phir Mujhay Pathar Maaray ,1
6903,Munsif ho to ab Hashr utha kiun nahi dete ,1
6904,Bohat ehtajaj krengy ,1
6905,Nasha Heroin Charas Alcohol Jan Leva Hy ,1
6906,Elaj Zindage Hy ,1
6907,Agar Kisi Ko Governor Raaj Lagana Hai To Laga Le Nisar Khoro PPP ,1
